"","Cluster","box","xmin","xmax","ymin","ymax","cluster_xmin","cluster_xmax","cluster_ymin","cluster_ymax","lidar_path","rgb_path","label","numeric_label"
"486",29,8,404837.65,404843.99,3284454.22,3284461.89,404824.5,404845.5,3284451.5,3284473.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"487",29,9,404825.5,404829.93,3284455.51,3284461.81,404824.5,404845.5,3284451.5,3284473.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"488",29,10,404825.54,404831.28,3284452.51,3284459.3,404824.5,404845.5,3284451.5,3284473.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"489",29,11,404831.5,404839.51,3284452.5,3284458.49,404824.5,404845.5,3284451.5,3284473.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"490",30,1,404899.78,404905.14,3284469.07,3284471.49,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"491",30,3,404897.58,404899.94,3284467.63,3284471.45,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"492",30,4,404914.2,404915.97,3284467.67,3284469.38,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"493",30,5,404908.1,404910.46,3284464.02,3284467.15,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"494",30,6,404903.2,404908.49,3284457.4,3284464,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"495",30,7,404914.24,404915.93,3284460.08,3284463.48,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"496",30,8,404908.72,404909.96,3284461.23,3284463.67,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"497",30,9,404897.51,404904.47,3284454.05,3284462.54,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"498",30,10,404908.59,404909.48,3284453.13,3284453.35,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"499",30,11,404913.14,404914.48,3284452.82,3284452.98,404896.5,404916.5,3284451.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"500",31,1,404951.11,404953.95,3284471.1,3284471.95,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"501",31,2,404955.18,404956.8,3284470.88,3284472,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"502",31,3,404945.51,404946.92,3284470.64,3284471.83,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"503",31,4,404948.52,404951.03,3284467.04,3284469.37,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"504",31,5,404958.53,404960.86,3284466.11,3284468.78,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"505",31,6,404949.1,404952.99,3284461.63,3284464.48,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"506",31,7,404961.53,404963.5,3284461.73,3284464.05,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"507",31,8,404941.51,404947.96,3284459.65,3284461.44,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"508",31,9,404950.68,404955.54,3284454.65,3284463.29,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"509",31,10,404947.5,404952.61,3284454.22,3284461.41,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"510",31,11,404941.51,404942.49,3284454.23,3284459.2,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"511",31,12,404941.56,404944.27,3284452.1,3284454.18,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"512",31,13,404952.73,404958.92,3284449.72,3284454.49,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"513",31,14,404952.8,404959,3284447.52,3284450.99,404940.5,404964.5,3284446.5,3284472.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"514",32,1,404812.16,404813.33,3284462.88,3284464.28,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"515",32,2,404813.37,404817.99,3284460.04,3284464.39,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"516",32,3,404812.22,404817.94,3284458.19,3284462.43,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"517",32,4,404807.54,404810.86,3284457.24,3284461.97,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"518",32,5,404807.54,404810.47,3284449.67,3284456.5,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"519",32,6,404815.52,404817.94,3284451.71,3284458.4,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"520",32,7,404815.26,404817.86,3284446.54,3284449.84,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"521",32,8,404809.16,404813.99,3284443.5,3284448.49,404806.69,404818.5,3284442.5,3284465.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"522",33,1,404964.02,404965.94,3284460.12,3284461.75,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"523",33,2,404950.04,404955.54,3284454.65,3284462,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"524",33,3,404966.22,404967.15,3284457.57,3284459.8,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"525",33,4,404947.5,404952.61,3284454.22,3284461.67,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"526",33,5,404952.73,404958.92,3284449.72,3284454.49,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"527",33,6,404952.8,404957.2,3284446.75,3284450.99,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"528",33,7,404966.57,404967.32,3284446.29,3284449.92,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"529",33,8,404956.09,404960.83,3284444.35,3284448.35,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"530",33,9,404945.64,404947.37,3284443.53,3284445.39,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"531",33,10,404966.52,404967.5,3284443.18,3284445.03,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"532",33,11,404945.51,404946.52,3284441.29,3284442.46,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"533",33,12,404955.54,404960.4,3284439.65,3284443.99,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"534",33,13,404948.08,404950.4,3284437.6,3284442.49,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"535",33,14,404950.01,404955.47,3284436.53,3284440.44,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"536",33,15,404948.51,404949.98,3284435.09,3284437.37,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"537",33,16,404949.02,404955.99,3284432.53,3284436.97,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"538",33,17,404945.63,404949.48,3284432.53,3284434.98,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"539",33,18,404956.07,404959.5,3284432.82,3284435.45,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"540",33,19,404963.84,404966.75,3284432.68,3284434.99,404944.5,404968.46,3284431.5,3284462.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"541",34,1,404816.1,404820.83,3284451.71,3284454,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"542",34,2,404821.97,404825.91,3284450.62,3284454,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"543",34,3,404826.04,404829.52,3284450.52,3284454,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"544",34,4,404831.68,404835.48,3284450.02,3284454,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"545",34,5,404835.52,404839.91,3284450.03,3284453.98,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"546",34,6,404845.7,404847.81,3284452.05,3284453.58,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"547",34,7,404848.68,404850.91,3284447.57,3284450.43,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"548",34,8,404815.58,404817.86,3284446.54,3284449.84,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"549",34,9,404821.57,404822.75,3284443.92,3284445.41,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"550",34,10,404837.09,404842.47,3284441.05,3284446.94,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"551",34,11,404845.61,404851.89,3284441.08,3284444.81,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"552",34,12,404825.17,404828.46,3284438.76,3284442.92,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"553",34,13,404846.42,404850.27,3284437.91,3284441.8,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"554",34,14,404841.07,404843.86,3284437.24,3284441.95,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"555",34,15,404827.53,404832.25,3284435.57,3284441.42,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"556",34,16,404835.57,404840.95,3284435.78,3284440.91,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"557",34,17,404842.55,404845.99,3284436.68,3284439.82,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"558",34,18,404830.11,404835.4,3284433.51,3284439.33,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"559",34,19,404834.51,404840.92,3284432.61,3284438.08,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"560",34,20,404815.51,404819.34,3284430.07,3284434.47,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"561",34,21,404826.07,404830.9,3284430.57,3284435.09,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"562",34,22,404830.23,404834.44,3284427.02,3284433.49,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"563",34,23,404827.59,404831.78,3284425.56,3284430.5,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"564",34,24,404836.27,404840.46,3284424.2,3284430.89,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"565",34,25,404815.61,404818.92,3284426.17,3284429.94,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"566",34,26,404819.04,404822.6,3284425.12,3284427.57,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"567",34,27,404831.54,404838.37,3284424.18,3284428.48,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"568",34,28,404839.34,404844.12,3284422.34,3284430.43,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"569",34,29,404823.17,404828.45,3284421.53,3284427.61,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"570",34,30,404846.51,404851.4,3284422.53,3284426.98,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"571",34,31,404827.1,404832.86,3284421.11,3284425.96,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"572",34,32,404835.81,404841.34,3284418.15,3284423.99,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"573",34,33,404815.56,404816.85,3284417.1,3284421.42,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"574",34,34,404819.59,404823.25,3284417.02,3284421.95,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"575",34,35,404838.26,404842.41,3284417.54,3284422.39,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"576",34,36,404824.55,404829.92,3284416.12,3284421.49,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"577",34,37,404849.72,404851.96,3284415.65,3284418.39,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"578",34,38,404822.16,404826.49,3284414.83,3284418.48,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"579",34,39,404836.15,404838.48,3284414.27,3284417.82,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"580",34,40,404815.52,404816.38,3284414.13,3284416.45,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"581",34,41,404848.5,404850.94,3284413.55,3284416.47,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"582",34,42,404837.7,404843.54,3284413.5,3284415.49,404814.5,404852.5,3284412.5,3284454.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"583",35,1,404846.15,404847.49,3284451.26,3284451.42,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"584",35,2,404848.68,404850.91,3284447.57,3284450.43,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"585",35,3,404839.51,404842.47,3284440.7,3284446.35,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"586",35,4,404845.61,404851.81,3284441.08,3284444.81,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"587",35,5,404846.42,404850.27,3284437.91,3284441.8,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"588",35,7,404841.07,404843.86,3284437.24,3284441.12,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"589",35,8,404839.53,404840.95,3284434.01,3284439.69,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"590",35,9,404842.55,404845.99,3284436.68,3284439.82,404838.5,404858.5,3284431.5,3284452.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"591",36,1,404868.11,404869.54,3284450.03,3284450.11,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"592",36,2,404873.47,404873.47,3284450.47,3284450.47,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"593",36,3,404892.85,404895.43,3284449.01,3284450.5,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"594",36,4,404883.04,404889.49,3284447.58,3284450.48,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"595",36,5,404864.5,404866.99,3284442.51,3284445.68,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"596",36,6,404867.7,404871.46,3284441.01,3284443.33,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"597",36,7,404879.58,404885.56,3284437.89,3284443.42,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"598",36,8,404882.15,404888.46,3284434.04,3284441.64,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"599",36,9,404871.55,404882.98,3284426.51,3284438.47,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"600",36,10,404884.74,404889.4,3284431.28,3284435,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"601",36,11,404880.03,404884.33,3284427.32,3284433.99,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"602",36,12,404888.05,404892.99,3284423.43,3284427.99,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"603",36,13,404868.03,404868.94,3284419.59,3284420.5,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"604",36,14,404869.07,404875.95,3284419.5,3284421.49,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"605",36,15,404878.08,404887.15,3284419.51,3284424.48,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"606",36,16,404896.24,404896.24,3284419.83,3284419.83,404863.5,404897.5,3284418.5,3284451.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"607",37,1,404953.04,404956.44,3284446.34,3284447.4,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"608",37,2,404956.69,404960.83,3284444.35,3284447.49,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"609",37,3,404945.64,404947.37,3284443.53,3284445.39,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"610",37,4,404942.52,404944.47,3284442.4,3284444.45,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"611",37,5,404944.41,404946.52,3284440.54,3284442.47,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"612",37,6,404955.54,404960.4,3284439.65,3284443.99,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"613",37,7,404948.08,404950.4,3284436.75,3284442.49,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"614",37,8,404950.01,404955.47,3284436.53,3284440.44,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"615",37,9,404943.63,404948.96,3284434.66,3284437.89,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"616",37,10,404961.63,404963.44,3284431.83,3284434.9,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"617",37,11,404949,404955.99,3284430.54,3284437,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"618",37,12,404942.53,404948.97,3284429.32,3284434.46,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"619",37,13,404958.03,404963.35,3284429.12,3284432.34,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"620",37,14,404954.14,404958.35,3284426.52,3284431.93,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"621",37,15,404948.52,404953.44,3284426.02,3284432.94,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"622",37,16,404958.28,404963.48,3284425.17,3284429.5,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"623",37,17,404942.5,404947.47,3284423.5,3284429.49,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"624",37,18,404950.57,404955.97,3284423.55,3284428.06,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"625",37,19,404953.5,404956.79,3284423.53,3284426.16,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"626",37,20,404957.04,404960.9,3284423.51,3284426.48,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"627",37,21,404961.19,404963.44,3284423.93,3284425.8,404941.5,404964.5,3284422.5,3284448.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"628",38,1,404926.52,404926.81,3284442.33,3284442.83,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"629",38,2,404913.07,404913.96,3284434.58,3284436.99,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"630",38,3,404913.54,404919.92,3284428.2,3284436.47,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"631",38,4,404926.07,404926.93,3284430.72,3284431.88,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"632",38,5,404916.01,404919.99,3284422.54,3284428.84,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"633",38,6,404920.01,404925.96,3284422.55,3284427.62,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"634",38,7,404907.15,404908.06,3284422.53,3284422.82,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"635",38,8,404911.58,404915.35,3284422.51,3284423.4,404905.5,404927.5,3284421.5,3284444.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"636",39,1,404933.51,404934.77,3284439.15,3284439.54,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"637",39,2,404948.83,404950.98,3284435.68,3284437.61,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"638",39,3,404951.09,404955.47,3284436.53,3284439.99,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"639",39,4,404932.55,404932.98,3284436.64,3284437.69,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"640",39,5,404939.5,404941.44,3284436.05,3284438.35,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"641",39,6,404937.15,404939.32,3284435.98,3284436.51,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"642",39,7,404943.63,404948.96,3284434.66,3284437.89,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"643",39,8,404949,404955.99,3284431.02,3284436.97,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"644",39,9,404934.28,404935.89,3284433.01,3284434.95,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"645",39,10,404943.11,404948.97,3284429.32,3284434.46,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"646",39,11,404938.59,404942.88,3284428.44,3284431.05,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
"647",39,12,404952.6,404955.89,3284427.65,3284432.26,404931.5,404956.5,3284413.5,3284440.5,"OSBS_006.laz","2017_OSBS_3_NA_image.tif","Tree",1
