"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","ligninSampleID","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"c1eb2f10-df4b-41ce-9680-5aeb4e686a32","STER_033.basePlot.cfc","D10","STER","STER_033","distributed","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMKzrHqvIwEpI=","5NSA7+zQmwnsu5pQmxngFT8m+5ezdJHMDSVY2fXHXkw=","2017-07-25T17:05Z","2018-03-19",1,0.106,50,0.32,0.405,3.481,0.257,0.281,147,1234.5,8.7,23.9,32,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"e5c02ff1-1510-4b03-bd7d-5cb981cebb66","MOAB_005.basePlot.cfc","D13","MOAB","MOAB_005","distributed","S9R44vg6v28kwEsUGHI0enoXYCfg7RIL05vYOVi3TTg=","S9R44vg6v28kwEsUGHI0enoXYCfg7RILBXQeaMo/nqA=","2017-09-05T15:00Z","2018-04-30",1,0.109,50,0.159,1.131,0.459,0.114,0.136,73,286.9,4.1,48,17.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"6cdc6c36-8c1b-4f00-8809-9d6bcd5d7171","MOAB_004.basePlot.cfc","D13","MOAB","MOAB_004","distributed","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNnQ/Pz3pujgM=","2017-09-05T17:00Z","2018-04-30",1,0.102,50,0.173,1.745,0.498,0.175,0.171,88.4,120.7,4.7,55.7,20.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"f1ac9b38-73c6-475b-9f27-172af690dfa6","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wPS1idW1X3Ds=","2017-09-06T15:05Z","2018-04-30",1,0.108,50,0.094,0.768,3.374,0.48,0.1,63.6,143.8,5.1,20.2,23.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"6124e20e-a0c4-4a62-a9af-d8d9281596d1","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY1o7igr0Vxfc=","2017-09-06T16:05Z","2018-04-30",1,0.107,50,0.093,0.605,0.314,0.116,0.092,9.3,46.2,2.2,20.2,16.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"03603d50-55d4-46d7-9a19-825f2bc80502","MOAB_003.basePlot.cfc","D13","MOAB","MOAB_003","distributed","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwj4et+jrSbEw=","2017-09-06T17:00Z","2018-04-30",1,0.101,50,0.072,0.268,0.716,0.194,0.069,20.7,51,1.9,19.1,12.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"9359f26f-2a79-4db0-a717-91e6c1a3c4c4","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6OHZtM25r1HU=","2017-09-06T19:00Z","2018-04-30",1,0.105,50,0.091,0.44,0.453,0.187,0.074,16.2,48,1.5,21.7,10.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"4611e677-2042-4232-96f4-6f4de37e90f1","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6OHZtM25r1HU=","2017-09-06T19:00Z","2018-04-30",2,0.102,50,0.095,0.451,0.503,0.196,0.077,18.3,47.4,1.6,22.5,10.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"746dcb7c-dbaa-400e-abb5-a140b39c060b","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmVYVFxxujZ4s=","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmhzEuEj4pQuA=","2017-09-06T20:00Z","2018-04-30",1,0.109,50,0.161,0.391,0.647,0.209,0.07,23.1,46.8,3.7,23.5,41.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"f2ba0ed2-e827-4b7d-b047-cbccc3ea5242","MOAB_024.basePlot.cfc","D13","MOAB","MOAB_024","distributed","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWQ9EecnX5HB8=","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWo268XZPK9hI=","2017-09-06T21:00Z","2018-04-30",1,0.108,50,0.099,0.406,1.076,0.171,0.065,26.6,62.9,4.9,23.5,9.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"c425908b-b546-4ce6-b4e5-63316385dbd8","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlc7OsK94UnIc=","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlHbIDDoSXC9D3DawV7GRcNg==","2017-09-07T14:00Z","2018-04-30",1,0.102,50,0.314,0.197,0.348,0.438,0.173,56,61.1,8,57.5,35.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"160847bf-edf3-47b9-97a1-9914334aae32","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zCYsY8PvrdS8=","S9R44vg6v2/9NxS7VLe+v65ryXHEK48ziKyfAOTtws8Cbdnc5nkqgQ==","2017-09-07T15:00Z","2018-04-30",1,0.108,50,0.301,1.081,0.432,0.169,0.17,39.7,61.9,4.6,71.9,25.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"50ad18b6-a08d-4cd3-9503-840dfca6507c","MOAB_007.basePlot.cfc","D13","MOAB","MOAB_007","distributed","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl0NtemjEGIsI=","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQlOJ1xLZ2JodsX542QEyPi9g==","2017-09-07T16:00Z","2018-04-30",1,0.106,50,0.334,1.287,0.374,0.202,0.165,44.7,78.3,4.1,56.4,21,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"85c5b6b8-a157-44aa-9e0f-4ebb012c0769","MOAB_001.basePlot.cfc","D13","MOAB","MOAB_001","distributed","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIB79W8iF9t0IU=","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBNQJruMsGre0=","2017-09-07T17:30Z","2018-04-30",2,0.107,50,0.146,1.413,0.546,0.151,0.139,71.6,348.1,3.9,60.5,17.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"7337526b-293d-42fb-999a-23db6dd71b08","MOAB_001.basePlot.cfc","D13","MOAB","MOAB_001","distributed","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIB79W8iF9t0IU=","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBNQJruMsGre0=","2017-09-07T17:30Z","2018-04-30",1,0.109,50,0.14,1.545,0.593,0.168,0.148,68.9,322.5,3.8,56.3,14.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"fa727a74-2e37-4022-97c1-ccef2d8ae077","MOAB_009.basePlot.cfc","D13","MOAB","MOAB_009","distributed","S9R44vg6v29a3iYIcLakVBjap3adP+f7IHuLsgccAVE=","S9R44vg6v29a3iYIcLakVBjap3adP+f78ZtLoBLdzcA=","2017-09-07T19:00Z","2018-04-30",1,0.106,50,0.217,0.836,0.463,0.182,0.108,77.6,386.5,2.8,50.6,18.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"3c39e423-28bf-403c-9f36-141070922f85","MOAB_010.basePlot.cfc","D13","MOAB","MOAB_010","distributed","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZT2YDmW4B2NYQ=","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZTSDO4My8H6tE=","2017-09-07T20:00Z","2018-04-30",1,0.103,50,0.243,1.326,0.432,0.087,0.14,72.9,256.6,5.9,53.9,29.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"706fa3fc-9c9a-4ea4-a8a0-d58831f4f1a4","MOAB_046.basePlot.cfc","D13","MOAB","MOAB_046","tower","S9R44vg6v2/MrQsjQZV30DSyddux20m2h/Rcmy8/F5E=","S9R44vg6v2/MrQsjQZV30DSyddux20m2SAVScVRQCzg=","2017-09-09T17:00Z","2018-04-30",1,0.104,50,0.322,1.492,0.56,0.201,0.156,47.4,68.3,5.6,63.1,27.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"2b3c8530-baae-4f8f-ac04-04963cd93ffb","MOAB_045.basePlot.cfc","D13","MOAB","MOAB_045","tower","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsI60KGC1Fc44=","S9R44vg6v29ha3pkiv5lPCuTCeomUQhs341SS5KYrY4=","2017-09-09T19:00Z","2018-04-30",1,0.105,50,0.177,1.691,0.44,0.149,0.156,94.8,350.6,4.1,25.5,14.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"4609f099-3d37-48f9-b96b-bf7fc2fd52fd","MOAB_047.basePlot.cfc","D13","MOAB","MOAB_047","tower","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdeP+5AeCh0emEk=","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePJkibog+V1IQ=","2017-09-09T21:00Z","2018-04-30",1,0.102,50,0.09,1.359,0.431,0.156,0.169,10.3,32.2,1.4,20.5,10.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"1f97f9fa-e1bb-4113-b849-b8a0cd7915cf","MOAB_002.basePlot.cfc","D13","MOAB","MOAB_002","distributed","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsEvBR62FNuys=","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsqZtOLaPBE1s=","2017-09-10T17:00Z","2018-04-30",1,0.109,50,0.264,1.216,0.742,0.263,0.16,123.4,290.4,4.6,31.8,19.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"47b31ebb-7339-42eb-8785-6798cff0161e","MOAB_006.basePlot.cfc","D13","MOAB","MOAB_006","distributed","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNK3yvx7MecLo=","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYN/Vnh4K7IhOc=","2017-09-10T19:00Z","2018-04-30",1,0.108,50,0.177,1.318,0.377,0.136,0.169,67.2,194,4.6,26.1,19.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"da024264-8ef8-4d46-9343-ef468cd05c10","MOAB_044.basePlot.cfc","D13","MOAB","MOAB_044","tower","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAwSXvlakgaB0=","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAHRO/QeOOlcE=","2017-09-10T21:00Z","2018-04-30",1,0.102,50,0.137,1.545,0.612,0.17,0.178,123.5,236.7,4.5,25.4,18.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"a0097108-9b08-4459-820f-8bd7a13025ed","JORN_042.basePlot.cfc","D14","JORN","JORN_042","tower","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeSXJ+RPJ/lsc=","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAefcwqb0hn8nA=","2017-08-22T14:40Z","2017-12-31",1,0.108,50,0.114,1.188,0.369,0.143,0.104,41.2,351.9,5.1,20.6,20.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"76fae7e2-a6a9-44e4-b4c7-c1b0ba266113","JORN_044.basePlot.cfc","D14","JORN","JORN_044","tower","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDT+Js/ODOwVhc=","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDTPUlZxYbUv6w=","2017-08-22T14:43Z","2017-12-31",1,0.104,50,0.087,0.639,0.203,0.07,0.073,37.2,383.7,3.6,18,31.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"23de0491-3c5f-4087-b111-12506cbf8b1f","JORN_047.basePlot.cfc","D14","JORN","JORN_047","tower","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X0yenfyA3+Q0=","NrWJnEy30pbj4NIPURE2sikM/qF3XH+XcFQZRjIeA7Y=","2017-08-22T14:44Z","2017-12-31",1,0.105,NA,0.105,0.909,0.374,0.143,0.136,29.3,216.5,3.3,50,20.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"6cda0b3c-14b8-4785-8e10-202b25bd95b2","JORN_045.basePlot.cfc","D14","JORN","JORN_045","tower","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10ibwDk2Vuhg=","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10/ktjQfhiq8=","2017-08-22T14:45Z","2017-12-31",1,0.107,50,0.085,0.828,0.221,0.076,0.085,38,126.2,4.3,24.5,30.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"4684faaa-fdd1-41e3-8c01-77eb815383bb","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldlm5FvAbTsjs=","NrWJnEy30pYr4GLSTAZ247KTc3nq42lduKkom2F71S1e07rZa9wOiA==","2017-08-22T14:47Z","2017-12-31",1,0.101,50,0.136,1.125,0.774,0.165,0.244,27.6,66.2,22.6,56.1,63.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f696d3be-fd82-4fdd-947d-bb789c699a7c","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhidXI7U0chpHA=","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhigZIj0CY7KRGxjE7CN8jbqg==","2017-08-22T14:50Z","2017-12-31",1,0.102,50,0.141,1.544,0.959,0.208,0.256,38.3,81.4,23.9,41.9,50.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"011c7427-a7e3-4202-a68c-7575a8380690","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMS7BP5yaAGj9M=","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMSFzAZtQA7LoQ=","2017-08-22T14:53Z","2017-12-31",1,0.109,50,0.169,1.155,0.826,0.383,0.181,42.8,46.4,241.4,36.1,81.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"941ef74a-c420-49db-8a1f-3a4c5b676baf","JORN_007.basePlot.cfc","D14","JORN","JORN_007","distributed","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuufnO0R26lf4w=","NrWJnEy30pbwSpw8EOxr+DGFjDTsZzuuPOwTvIDZA1s=","2017-08-22T14:54Z","2017-12-31",1,0.109,50,0.158,2.154,0.326,0.163,0.18,20.8,123.4,12.8,35.6,42.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"6ba9dea2-786b-48f7-8e1b-b663a9994b7d","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+mwqvQkYrQcM=","NrWJnEy30pZRljXI+FTyc/uwdhyAYSe+U/auyRC4XiyVk6PSzvaegA==","2017-08-22T14:56Z","2017-12-31",1,0.101,50,0.109,1.056,1.399,0.373,0.28,55.7,177,11.9,142.8,25.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7477bec6-c6bc-48fd-b134-0fa016c65b11","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pZRljXI+FTycyL3xQ835lNrkh9pP/sFrI4=","NrWJnEy30pZRljXI+FTycyL3xQ835lNrfd+1xHVTK+BJ1UWrY5UAbg==","2017-08-22T14:58Z","2017-12-31",1,0.107,50,0.147,1.229,1.003,0.279,0.273,52.5,102.8,11.4,104.6,35,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"c327c82d-8f7a-44cb-927a-e9eb484cd2f0","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrb6gGDqgQNLM=","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrs/SWxD8/Dlrg2mhbaT4WCQ==","2017-08-22T15:00Z","2017-12-31",1,0.104,50,0.12,1.043,1.146,0.238,0.252,65.6,157.2,8.9,89,31.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e3b007d8-9241-4251-a41b-59c393fae060","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2fQ9QGvrUo0Q=","NrWJnEy30pYsOLt0P8zpUfj1NcQEr+t2vrqmxcqtcMq89uEzq58fOQ==","2017-08-22T15:00Z","2017-12-31",1,0.103,50,0.142,1.355,0.879,0.308,0.273,32.2,101.7,15.8,76,27.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ef0716ef-3554-4297-bb24-152d8e3172ea","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pZRljXI+FTyc2s84MxjG5P116haV5NqLeg=","NrWJnEy30pZRljXI+FTyc2s84MxjG5P1IoPrkIFm/o7LjE8tIWr6RA==","2017-08-22T15:00Z","2017-12-31",1,0.103,50,0.132,1.284,1.096,0.328,0.259,37.6,127,19.2,160.2,33.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"7277e32e-2a40-4aa5-a91d-a858f729e10e","JORN_004.basePlot.cfc","D14","JORN","JORN_004","distributed","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrb6gGDqgQNLM=","NrWJnEy30pYsOLt0P8zpUddx+xxMxYlrs/SWxD8/Dlrg2mhbaT4WCQ==","2017-08-22T15:00Z","2017-12-31",2,0.103,50,0.118,1.081,1.209,0.251,0.262,69.1,168.7,9.2,87.6,27.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"410debc4-3d92-4d57-95c4-858bd6ec5570","JORN_006.basePlot.cfc","D14","JORN","JORN_006","distributed","NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7HofIQnNAlWUc=","NrWJnEy30pb4EVg1h7vKBhyQSCDu3e7HCApBFkB3l1w=","2017-08-22T15:03Z","2017-12-31",1,0.108,50,0.085,0.757,0.326,0.075,0.111,49.2,279,4,13.5,18.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"ff726a77-02c9-452e-aafe-4c6ffd048b64","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=","NrWJnEy30pZCBryAjUp90THkSfUmXWd713zv/df7feyjk/4Cqr6udQ==","2017-08-22T15:07Z","2017-12-31",1,0.102,50,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"cab3018d-61c7-49ad-a3bb-67ece96a7d6b","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=","NrWJnEy30pZCBryAjUp90aWS5T4mcdZBF+pJtHfhHKG4EsLn7VB1IA==","2017-08-22T15:07Z","2017-12-31",1,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"30054003-5543-44d5-a040-b792ec4e8c24","JORN_003.basePlot.cfc","D14","JORN","JORN_003","distributed","NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/2BArmVu6rLI=","NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/HudfgdkcLFY=","2017-08-22T15:09Z","2017-12-31",1,0.108,50,0.152,1.003,0.816,0.269,0.151,42.3,48.9,163.5,64,61.3,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
