"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","ligninSampleID","collectDate","analysisDate","analyticalRepNumber","dryMass","ligninPercent","cellulosePercent","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"986bb179-e42d-46ad-8ec9-c43ac300627e","GRSM_060.basePlot.cfc","D07","GRSM","GRSM_060","tower","njZEDkTA4miMFdcBeh0bEOgw31WI67a7yHvkNb4kF7g=","njZEDkTA4miMFdcBeh0bEOgw31WI67a7vhg7cOUuERE=","2016-06-08T20:18Z","2016-09-08",1,0.496,9.69,13.12,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"e8615a2b-d772-4ab6-81f3-a61353eb94ca","GRSM_060.basePlot.cfc","D07","GRSM","GRSM_060","tower","njZEDkTA4miVPiZgajsajJyGU2VGb4wd83wgTn1x/fk=","njZEDkTA4miVPiZgajsajJyGU2VGb4wdDtBob3ph7L8=","2016-06-08T20:42Z","2016-09-08",1,0.476,7.56,14.08,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"2bdb4db3-cb2b-4677-840f-9aa4d972ce1d","GRSM_060.basePlot.cfc","D07","GRSM","GRSM_060","tower","njZEDkTA4miMFdcBeh0bEOqlK9WNlal4RGubN/vzi2w=","njZEDkTA4miMFdcBeh0bEOqlK9WNlal4X0MOt0/mr94=","2016-06-08T21:00Z","2016-08-26",1,0.399,8.52,12.28,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"10342840-51a7-4c45-a241-6638bd9d7c99","GRSM_055.basePlot.cfc","D07","GRSM","GRSM_055","tower","njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7SBzRm0z+5K4=","njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7NC/dJenrVkhR0WaeGZHaPg==","2016-06-09T11:50Z","2016-09-08",1,0.47,8.09,10.85,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"2e25a69e-b93f-44dd-85d4-002dbe3eb9eb","GRSM_055.basePlot.cfc","D07","GRSM","GRSM_055","tower","njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LpOToDDpR1pU=","njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LZOXlw5lls5/KH44UcPLnVQ==","2016-06-09T12:10Z","2016-09-08",1,0.476,6.3,10.7,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"0fb7a825-e607-4e7b-b92d-55ff323fbaef","GRSM_055.basePlot.cfc","D07","GRSM","GRSM_055","tower","njZEDkTA4mhTZe2wh2y3jx++gacbnFugxvjdpiPqzvI=","njZEDkTA4mhTZe2wh2y3jx++gacbnFugScdGbKwuQPY=","2016-06-09T12:28Z","2016-08-26",1,0.478,8.17,17.59,"0","0",NA,"University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Acid Detergent Lignin Procedure (ADL)","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"36e43125-91f3-46b6-992c-5616fbed28bb","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGliNNzm9ifDC1aa/yi8YJUn22hOgQoMdsIk=","vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2iWhwvSZEyGU=","2017-05-30T14:09Z","2017-09-19",1,0.485,9.34,12.14,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5167de0b-7518-497b-83b3-7e5ca19b6962","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBcSkcfkz/KNo=","vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBjEx48UQnpVE=","2017-05-30T14:50Z","2017-09-19",1,0.468,9.61,14.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"918ab49a-5250-4ebb-8665-d3ac78d91ac6","ORNL_003.basePlot.cfc","D07","ORNL","ORNL_003","distributed","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjjXk5R9g6+b8=","vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj9GPc1LW4JbA=","2017-05-30T15:11Z","2017-09-19",1,0.46,9.68,13.56,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e72ed9f2-424d-4153-8899-776ec7931158","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhNFVsyuB6syMmejHjFUMaH0eH3rw1ev1E=","vOIarzMvGlhNFVsyuB6syMmejHjFUMaH44asUeqwcucveZvXY+8SWA==","2017-05-30T15:21Z","2017-09-19",1,0.446,16.1,17.07,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"65732327-e08a-4d3d-9638-b11cf900bc42","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbS5oDivfcQjc=","vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbQB/3lOzdyG0=","2017-05-30T15:22Z","2017-09-19",1,0.478,4.52,11.86,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e41bc155-a3be-4617-be42-8ce35a76ad29","ORNL_009.basePlot.cfc","D07","ORNL","ORNL_009","distributed","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=","vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroyVdPGwHPO4Q=","2017-05-30T15:25Z","2017-09-19",1,0.443,4.33,10.79,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"46499cde-a6b8-42de-a2d9-81a4ad23ca18","ORNL_021.basePlot.cfc","D07","ORNL","ORNL_021","distributed","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWV+H3sBwbMoY=","vOIarzMvGljH1+IHC4k14UAwR/DUDLqWOE/eFuM1vXQ=","2017-05-31T13:57Z","2017-09-19",1,0.512,8.31,22.34,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"94e4553c-4dc3-4023-a279-385af4756b40","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXS2+ugxjhMu4h/vJhz28PlQ==","2017-05-31T14:07Z","2017-09-19",2,0.454,18.07,16.89,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"3ec3f830-7743-489d-85e2-9797c983d2d8","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXLLNPE7i4ed8=","vOIarzMvGljU9FFbmwQqfoUpqRSzIrDXS2+ugxjhMu4h/vJhz28PlQ==","2017-05-31T14:07Z","2017-09-19",1,0.45,16.38,18.91,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"4a5fadca-ee46-4cc8-bacb-a18e265ef7c1","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoKv6xCwFl2r+A=","vOIarzMvGlh7NBdJ8CKuDESeHUVxBcoK3ARRGbJxbKQ=","2017-05-31T17:03Z","2017-09-19",1,0.457,10.05,11.87,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"7c213f6b-ceeb-4de8-a62b-ce3082485529","ORNL_002.basePlot.cfc","D07","ORNL","ORNL_002","distributed","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ8l+8JdgMseI=","vOIarzMvGlidirXgNn33ctWEBpp1rvzJ9Iw2pCrKlEqz50PUgO+Jaw==","2017-05-31T18:12Z","2017-09-19",1,0.483,19.79,14.78,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"23d5a44a-18df-4b11-b2b7-2912e7f67af6","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaIT+4zbT/RyHoE=","vOIarzMvGlhI3KzzmOhSnwNtDJYgiaITHiXPPk/8KC/TLJFKh1qcQw==","2017-06-01T14:18Z","2017-09-19",1,0.451,16.52,17.71,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"bd82d53d-fdef-498a-8f86-c7d22e13957a","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhfDoDennRS0gTndWSSz+YxoY0wM9EKVEo=","vOIarzMvGlhfDoDennRS0gTndWSSz+YxxZLtOD+xAS0=","2017-06-01T14:21Z","2017-09-19",1,0.47,11.06,11.01,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"1d87255b-0eb1-4ced-9603-00204aab8d77","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+nZxthwufT4A=","vOIarzMvGlhXIwkEjtsUnItxLgmqN2m+Ffu7K96cUyQ=","2017-06-01T14:28Z","2017-09-19",1,0.494,19.23,15.54,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"5f1033be-6f9c-4d0f-91d2-56f610605aef","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWGjr/SHhGtbU=","vOIarzMvGlhXIwkEjtsUnOKOBCfkBksWl18CjWUxx4s=","2017-06-01T14:30Z","2017-09-19",1,0.457,20.42,15.65,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"bfc9a642-4bfc-4aff-a271-560604063e95","ORNL_027.basePlot.cfc","D07","ORNL","ORNL_027","distributed","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/OfeBjFoa0uQ=","vOIarzMvGlhXIwkEjtsUnEFgJb6NzQN/sCM5lSaGF9E=","2017-06-01T14:34Z","2017-09-19",1,0.485,18.88,15.96,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"80d9b614-644d-4b67-9c60-91b7598f7d15","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmljRqLGra8aMqZLRrQeqS9vg=","vOIarzMvGliccYFTJ7MmljRqLGra8aMqDUPBOwqptgo=","2017-06-01T14:49Z","2017-09-19",1,0.444,9.91,16.66,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"c70cf540-a96e-4074-b31f-35d4bfceccd5","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfGxvTwjcJO8A=","vOIarzMvGliccYFTJ7MmlvA66TAGfRvfCDNYnDBZ0qg=","2017-06-01T14:51Z","2017-09-19",1,0.471,10.31,18.42,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"aa6d8e01-27e0-44e6-83ec-a81ce9f51130","ORNL_004.basePlot.cfc","D07","ORNL","ORNL_004","distributed","vOIarzMvGliccYFTJ7MmlpQQcTmml1ahuUESrECJrG4=","vOIarzMvGliccYFTJ7MmlpQQcTmml1ah2QMtMQ0BEwE=","2017-06-01T14:53Z","2017-09-19",1,0.478,9.83,15.32,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9e3dd53f-cf43-4623-bb84-d88cd23fe8c5","ORNL_001.basePlot.cfc","D07","ORNL","ORNL_001","distributed","vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zdv/KiM2o4WXE=","vOIarzMvGlhI3KzzmOhSn1P7I0gk79Zd+xW4grBt52kCRTiKn1d7JA==","2017-06-01T17:15Z","2017-09-19",1,0.484,16.79,17.85,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"23aacc35-8ba2-4079-853f-02a858fa78b7","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGli8zNAdKFHvRKtJADwWciG9YR45iLylBIE=","vOIarzMvGli8zNAdKFHvRKtJADwWciG9CIK2gSztgXXubMHWkshCrA==","2017-06-06T14:55Z","2017-09-19",1,0.496,16.77,18.49,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b8332481-5b75-429c-9528-0a5d9844e34a","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdxEbRy5r0v+8=","vOIarzMvGli8zNAdKFHvRPr36zWwFMXdEzs2KVvKh7J8pl51aQtbyg==","2017-06-06T14:56Z","2017-09-07",1,0.47,23.24,20.89,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f5549d9e-3c20-4ef6-b9ae-9ffae17dab46","ORNL_006.basePlot.cfc","D07","ORNL","ORNL_006","distributed","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3SV4MetFO1iIk=","vOIarzMvGlgbyQZJ28HP5qzgrVcFMU3S2ed1D1bFayE=","2017-06-06T14:58Z","2017-09-07",1,0.501,18.35,22.01,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b5bbdd43-12e4-4a8e-bf30-1505fc8d274d","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8YjgaRl+yE8YA=","vOIarzMvGliqMbQvpYpQYWdxE+5uHt8Y6CxEu/FuFk0=","2017-06-06T15:05Z","2017-09-07",1,0.474,11.9,16.95,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"ac44c5b4-5c40-4c14-af63-867e93fd7a95","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDWrp9RyrEnok=","vOIarzMvGlgVh3zv/lSuIjrwCQvsfUmDVORDB16Hc/Q=","2017-06-06T15:09Z","2017-09-07",1,0.472,12.76,14.64,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"c17b5c42-84c8-4b5d-8618-a72a08f1e61f","ORNL_008.basePlot.cfc","D07","ORNL","ORNL_008","distributed","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaCf9lHpfUtlkg=","vOIarzMvGljGGYBt1c0XnJMuIn+DLfaClR7Celpm0No=","2017-06-06T15:12Z","2017-09-07",1,0.507,20.43,22.28,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"bf0fd6b3-8112-4d41-a7de-e9b96ccd2da4","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/RByppRh4nc8=","vOIarzMvGlhGRCWNBhhlUndOR4++kjo/fi37utrE5lQ=","2017-06-06T15:41Z","2017-09-07",1,0.51,13.14,12.98,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"adcedf59-4a72-4b32-993d-5ea9fab0c04a","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxYSqtpOQgn5E=","vOIarzMvGlgGYsjowt2fihK2TlKWC6gxicGrvZMizqw=","2017-06-06T15:42Z","2017-09-07",1,0.51,20.52,15.21,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"f1768771-f93b-4ea3-8127-76f70ecefdfa","ORNL_007.basePlot.cfc","D07","ORNL","ORNL_007","distributed","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTQ51SpDwliJE=","vOIarzMvGlg04p2XhkcV4ubzj+23LgYTYhxPGA5WaF4=","2017-06-06T15:43Z","2017-09-07",1,0.482,17.25,20.25,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"e2af3d75-efec-43e8-9f5a-2f1919449257","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHhYvHmy1htez+MX+VsYoX0w=","vOIarzMvGliaklg0KdNYHhYvHmy1htez7+A3HONPY8o1/RKyWLQCtw==","2017-06-07T14:52Z","2017-09-07",1,0.525,22.05,18.25,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"dae4deaa-82f3-4bec-829f-082aa9454dba","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlggtSAtpZokAazdbIV1gXuSaipiyRxuVpk=","vOIarzMvGlggtSAtpZokAazdbIV1gXuS22dUSxEgAjs=","2017-06-07T15:44Z","2017-09-07",1,0.486,18.36,20.37,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9fa6a514-3e90-4da3-94a5-99fcb34c9e3e","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOy3ZD6elNJ5DA=","vOIarzMvGlgA+4h+hI6kSYY7FX/QKGOyaNZNrkGD+4w=","2017-06-07T15:46Z","2017-09-07",1,0.467,22.48,16.52,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"95a33f9a-af88-4a92-85de-12800e134d6d","ORNL_049.basePlot.cfc","D07","ORNL","ORNL_049","tower","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2S/DZ1N1BBeM=","vOIarzMvGlgxc1J/YgiHbyg39cAsBSa2Dr3Pr5g7imQ=","2017-06-07T15:47Z","2017-09-07",1,0.453,7.61,13.19,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"c4c9735f-1cb9-409e-a4bf-682c3eb59078","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGljqcaHti5RX4MbD/aC8cxeX0y7VDTdttVI=","vOIarzMvGljqcaHti5RX4MbD/aC8cxeXJh6z5RYTFzw=","2017-06-07T15:49Z","2017-09-07",1,0.497,24.29,18.76,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"779eae91-b6f4-4cbd-a05e-b021c68c92e1","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khccNCOHiqvak=","vOIarzMvGli/jyfR0JsN+CRGHbHCa4khcLMnc+kr5VM=","2017-06-07T15:54Z","2017-09-07",1,0.467,28.88,14.12,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"99d35cf4-0513-4eac-a376-42a17bed06c7","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFYo34UlxWR9w=","vOIarzMvGlgUL6X8nUTHVzoVORji2FLFLNPHTf3d3X6NyGVNTGkvCg==","2017-06-07T15:55Z","2017-09-07",1,0.506,19.91,16.32,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"fbbaf74d-949f-4efa-8650-3059cd354c3d","ORNL_053.basePlot.cfc","D07","ORNL","ORNL_053","tower","vOIarzMvGliqgT8LShYclzhzbztLvcGmiYyWpzEv+Vs=","vOIarzMvGliqgT8LShYclzhzbztLvcGmZapfKEcl6k0=","2017-06-07T15:59Z","2017-09-07",1,0.487,16.63,14.67,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"265b5029-e9c0-4b2e-b8a8-6828b9678640","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=","vOIarzMvGliaklg0KdNYHoMZLjy5/S73ESk+zPvhRPqltmihyv1XuQ==","2017-06-07T16:54Z","2017-09-07",2,0.47,14.72,16.51,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d0c20d71-4ead-4afe-a43b-547a6cf6c510","ORNL_043.basePlot.cfc","D07","ORNL","ORNL_043","tower","vOIarzMvGliaklg0KdNYHoMZLjy5/S73MbiMx4xHshA=","vOIarzMvGliaklg0KdNYHoMZLjy5/S73ESk+zPvhRPqltmihyv1XuQ==","2017-06-07T16:54Z","2017-09-07",1,0.479,15.39,15.38,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"0ca6293b-6a3d-4800-89b7-6882ab2fd981","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMqDE0blr86UU=","vOIarzMvGlgAlbr1qwG85cbrlx+iaqNMNy9pAzrJh40=","2017-06-08T16:25Z","2017-09-07",1,0.51,9.84,12.49,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"8157c5ed-ec98-4d8f-a022-dbad15b58040","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGliwbC+EobvpkTosJSgXlPFVYXPJ345mvls=","vOIarzMvGliwbC+EobvpkTosJSgXlPFVMAJePAEGG90=","2017-06-08T16:27Z","2017-09-07",1,0.49,28.24,16.28,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"d240dcbc-ae55-4ffe-9be7-d7d47f2a05a5","ORNL_046.basePlot.cfc","D07","ORNL","ORNL_046","tower","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUcaTjtKPcrIs=","vOIarzMvGlgxOaVJyQsDKzwAJs1YhXkUREZm1Mz/B5A=","2017-06-08T16:28Z","2017-09-07",1,0.486,7.87,15.84,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"b7e802f6-155b-450e-9a3b-1bd6e16cfc7e","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCJQxYJTchQCM=","8YsBtW+LzBassxoNPqOCfsP6SnXsMbtCvQOLqSKok3oXoN9nWc0gSQ==","2017-05-15T07:00Z","2017-09-26",1,0.539,17.87,18.72,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
"9eb2ccf7-80df-486d-8d0b-70835c83c048","TALL_044.basePlot.cfc","D08","TALL","TALL_044","tower","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgikXW6N+AMlUNk=","8YsBtW+LzBYzk8iY5xZI+Azf0kOAAgik7KesawEQIZc=","2017-05-15T13:00Z","2017-09-26",1,0.501,20.4,17.97,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-M-028","bKF36824dpcABkIQiw5BLQ==","5NMApxg5Cd0pWFY84VRdIg==",NA
